name,rating_info,review_text
Carol,"Rating, 5 stars
,
·
2 weeks ago
,
·
Stayed a few nights",Very close to the Amtrak and made a great overnight stay. Bed was very comfortable and the coffee shop next door was handy.
Mary Jo,"Rating, 5 stars
,
·
4 weeks ago
,
·
Stayed a few nights","Charisse’s place was exactly what the photos show. It was cozy, comfortable, easy to get to and near many shops, eateries, etc."
Danielle,"Rating, 3 stars
,
·
April 2024
,
·
Stayed one night",Very responsive host. Convenient location. Bed is very firm and there is some neighborhood noise.
Tanya,"Rating, 5 stars
,
·
April 2024
,
·
Stayed a few nights",Super convenient location for my stay
Ann,"Rating, 5 stars
,
·
January 2024
,
·
Stayed a few nights",Great location for our weekend stay. Great coffee shop next door. Nice and warm for winter.
Donald,"Rating, 5 stars
,
·
December 2023
,
·
Stayed a few nights","This place is clean, well supplied, and chic. Quiet neighborhood.
Thanks Charisse for allowing us to bring our dog with us at last minute notice, and giving us a discount at that. We would definitely stay here again!"
Peyton,"Rating, 5 stars
,
·
December 2023
,
·
Stayed over a week","I stayed here for 4 months while I was finishing up my last semester of school, and it was absolutely perfect! Charisse was an incredible host who was always quick to respond to anything I needed help with and just really cared about my comfort. The place was exactly as listed with one of the most comfortable beds I’ve ever had and just the perfect amount of space. It’s the perfect location as well for doing anything as everything in Downtown Provo is very close, but not so close that you have to deal with all the traffic and noise levels. Overall, I 100% recommend this place for everyone - it had everything I needed for a comfortable stay!"
Jocelyn,"Rating, 5 stars
,
·
August 2023
,
·
Stayed a few nights","Place is just as listed! Felt right at home, and super comfortable with my stay. Would definitely recommend this location. Charisse is quick to respond as well with any questions!"
Nancy,"Rating, 5 stars
,
·
August 2023
,
·
Stayed a few nights",The townhouse was nicely furnished. Comfortable and we felt at home. Great place to stay.
Emily,"Rating, 5 stars
,
·
August 2023
,
·
Stayed over a week","Good place to stay. Clean, plenty of space. Close to train and bus and a coffee shop right next door which makes it a little noisy. Host was very helpful and responsive."
Bryanna,"Rating, 5 stars
,
·
July 2023
,
·
Stayed a few nights",This location was a great place to come back to after a long day. Parking was easy to find and was very close to a lot of great places to eat. It was a perfect place for my boyfriend and I to get away from our hectic lives. Definitely would love to come back here again.
Andrea,"Rating, 5 stars
,
·
July 2023
,
·
Stayed a few nights","Great place, very cute coffee shop next door. Close to DT Provo. Would stay there again."
Samantha,"Rating, 5 stars
,
·
July 2023
,
·
Stayed a few nights",We loved staying here. It's location is perfect for walking to center street in Provo. We walked over there one morning to Hruska's Kolaches which was amazing. There are so many other restaurants to choose from. It is such a cute little apartment as well. The bed is very comfortable. It has a great tv. We had no complaints whatsoever about this place. I would definitely choose this place again when we come back here.
John,"Rating, 5 stars
,
·
July 2023
,
·
Stayed a few nights",everything just as stated in the listing period host was very helpful with individual questions and unique situation arriving in the middle of the night. wonderful stay for a single or couple.
Joseph,"Rating, 5 stars
,
·
June 2023
,
·
Stayed a few nights","Very comfortable place to stay. Especially perfect if coming by train or bus. There is parking, however, we did not have a car for our stay. Car was not needed as it was a very easy walk to downtown. Explored trails and area by using Bird Bike and scooters that were easy to fine. Then when we left we walked two blocks to the Car rental place to continue our journey. Provo is fantastic!"
Ben,"Rating, 5 stars
,
·
June 2023
,
·
Stayed a few nights",Very enjoyable stay!
Bradley,"Rating, 5 stars
,
·
June 2023
,
·
Stayed a few nights",great place. nice and quiet
Adam,"Rating, 5 stars
,
·
June 2023
,
·
Stayed a few nights",We loved staying here and we want to come back! It was a good escape with so much to do around the location!
Monica,"Rating, 5 stars
,
·
June 2023
,
·
Stayed with a pet","Had an excellent stay, place is super cozy and was the perfect location for our trip. Very walkable, close to restaurants, grocery store, and the mall. Off street, assigned parking was great. Bed and linens were very comfortable. Would stay with Charisse again in Provo."
Elayna,"Rating, 5 stars
,
·
May 2023
,
·
Stayed a few nights","I had a wonderful stay and absolutely loved the property. Everything was exactly as I imagined - or even better. Charisse is a great host and I appreciated the clear instructions and communication. I definitely plan to book it again when I come back to Provo and highly recommend it if you're in town. Blessings, Elayna"
Dylan,"Rating, 5 stars
,
·
May 2023
,
·
Stayed about a week",Great place to crash for a few nights
Heather,"Rating, 5 stars
,
·
May 2023
,
·
Stayed a few nights","Although our stay was short it was exactly what we were looking for. Not expensive, quiet, right next door to a coffee shop (personal celebration on that one) and easy to find. Thank you Charisse for your hospitality! We appreciate you"
