name,rating_info,review_text
Janine,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed one night","Truly enjoyed my stay in this peaceful, beautiful setting. Hope to come back again!!"
Bryan,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed one night","excellent stay for the price, cant beat it. only downside (if you consider it that) is its not near any restaurants. so definitely eat before arriving! very friendly, clean, comfortable, and spacious."
Jan,"Rating, 5 stars
,
·
April 2024
,
·
Stayed one night","Absolutely beautiful surroundings, comfy bed and room with pastoral views, lovely host and family, absolutely clean & quiet, yummy fresh eggs right from the chickens for breakfast with great coffee in the morning, and the goats are adorable! You can get there really quick from 83, but I came from the west on amazing backroads from Dresden to their place. It was magical. I’m allergic to dogs but I was fine—their 11 “puppy dogs” are hypoallergenic, super well-behaved, very quiet and clean, stayed out of my room, and were darling. Can’t wait to go back!"
Lester,"Rating, 5 stars
,
·
April 2024
,
·
Stayed a few nights",Amazing stay for a few days in the farm while I chased the solar eclipse. Being greeted by the oodles of poodles was an added bonus! Friendly family and enjoyed my stay. Thank you!
Lynn,"Rating, 5 stars
,
·
February 2024
,
·
Stayed one night","It was a beautiful setting , loved the house and my room was spacious and comfortable . It was the perfect spot to stop on my way to Virginia. Danielle was very kind to welcome me as I arrived later than planned . I would definitely stay there again"
Emma,"Rating, 5 stars
,
·
January 2024
,
·
Stayed one night","Another pleasant stay at Danielle's, great communication, peaceful area."
Ryan,"Rating, 5 stars
,
·
January 2024
,
·
Stayed one night",Really friendly host!
Jennifer,"Rating, 5 stars
,
·
December 2023
,
·
Stayed one night","Friendly hosts, make you feel right at home!"
Emma,"Rating, 5 stars
,
·
November 2023
,
·
Stayed one night","Wonderful stay, I look forward to booking with Danielle again in the future."
Lewis,"Rating, 5 stars
,
·
October 2023
,
·
Stayed a few nights","I had a fantastic time staying here. I was made to feel very much at home. Chris and Danielle were great hosts, very friendly and even helped me out with a flat tyre on my car."
Robert,"Rating, 5 stars
,
·
October 2023
,
·
Stayed one night",I had a nice stay at Danielle’s home. Im sure I will go back next fall and stay longer. It’s very quiet and secluded in the country. I had a nice walk around her property. I sat on the porch and enjoy the view with her dogs and she let me park my motorcycle in her garage which I appreciated.
Bryan,"Rating, 5 stars
,
·
October 2023
,
·
Stayed one night",another excellent stay. I'm sure I'll be back again. they have a very lovely farmhouse and very friendly family. they even have a pack of guard poodles to watch over you all night.
Bryan,"Rating, 5 stars
,
·
October 2023
,
·
Stayed one night","beautiful farm home, clean as a whistle!"
Ben,"Rating, 5 stars
,
·
September 2023
,
·
Stayed one night",Very highly recommended.
Mikynna,"Rating, 5 stars
,
·
August 2023
,
·
Stayed one night","Danielle and her husband were the best hosts you could ask for. Their home and property is stunning. They are very kind, gracious, and generous. We were just passing through for the night, but I wished we could have stayed a week! It was certainly a delight! (Plus, they have adorable dogs!)"
Luke,"Rating, 5 stars
,
·
August 2023
,
·
Stayed a few nights","Good parking. Good front porch for sitting and relaxing. Spacious clean house. Good open kitchen, help your self always. Host was friendly, always there but not intrusive. TV in room. Bed and sheets was comfortable. Window AC unit. Room had black out curtains. Quiet clean home through out, quiet place to relax. House on a couple of acres to walk around on with garden, and orchard. Dirt road to walk down."
Julien,"Rating, 5 stars
,
·
2 days ago
,
·
Stayed one night","Kellie is a responsive and helpful hostess: she responded to us very quickly as soon as we had a question and went out of her way to help us. The cottage is ultra clean, very comfortable and extremely well-equipped. Everything smells good and you feel at home! I highly recommend this place!"
