name,rating_info,review_text
Hebert,"Rating, 5 stars
,
·
1 week ago
,
·
Stayed one night",Excellent service
Ana Carolina,"Rating, 5 stars
,
·
1 week ago
,
·
Group trip",very good host
Oscar Andres,"Rating, 5 stars
,
·
2 weeks ago
,
·
Stayed with kids","Great stay. The apartment is super clean as the photos. In a very good area, in front of Parque Fundidora."
Alejandro,"Rating, 5 stars
,
·
2 weeks ago
,
·
Stayed one night",Excelente
Martín,"Rating, 5 stars
,
·
2 weeks ago
,
·
Stayed one night","Very comfortable, safe, clean, luxurious and great service."
Fernando Pablo,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed with kids",excellent service and the place is very comfortable to go to the foundational park
Carlos,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed with kids","Very good place, I would definitely stay there again."
Cecilia,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed one night",Very comfortable and excellent location why it is in front of Cintermex which is where we attend
Fernando,"Rating, 5 stars
,
·
May 2024
,
·
Stayed one night","Very nice, good area and Sandra very friendly"
Ricardo,"Rating, 5 stars
,
·
May 2024
,
·
Group trip","great choice and location , very good host Sandra and spotless place"
Seojun,"Rating, 5 stars
,
·
May 2024
,
·
Stayed one night",The accommodation was good
Catalina,"Rating, 5 stars
,
·
April 2024
,
·
Group trip","Excellent location, very central, the apartment is new, and Sandra was always attentive to my stay, very easy access, identical to the photos, super clean."
Valery,"Rating, 5 stars
,
·
April 2024
,
·
Group trip","The apartment is very comfortable and has everything, it is a very nice area and the tower has very good amenities such as swimming pool and gym! It's as described!"
Francisco,"Rating, 5 stars
,
·
1 week ago
,
·
Stayed one night","I recently had the pleasure of staying at this beautiful Airbnb property, and I can confidently say it exceeded all my expectations. Here are some highlights from my stay:
The location is absolutely perfect. Nestled in a quiet and serene neighborhood, the property offers breathtaking views that made my mornings truly special. It's close to local attractions and amenities, yet feels like a private retreat.
The property is incredibly comfortable, with all the amenities you could possibly need. The living spaces are spacious and well-designed, making it easy to relax and feel at home. The kitchen is fully equipped, allowing for easy meal preparation, and the bedroom is cozy and inviting.
Impeccably clean and well-maintained, the property made a great impression from the moment I walked in. It was clear that a lot of care goes into keeping the place in top condition."
Ernesto,"Rating, 5 stars
,
·
2 weeks ago
,
·
Stayed one night","I liked it!, it is very comfortable and I really felt so comfortable in its areas and its surroundings I loved it, I would stay there again"
Martha Lilia,"Rating, 5 stars
,
·
2 weeks ago
,
·
Stayed about a week","the place is as shown in the photos, a very quiet and comfortable place Rosy and Diana were always aware of any questions and the stay was 10 out of 10 thanks for everything if I recommend it"
Leslie,"Rating, 5 stars
,
·
May 2024
,
·
Stayed a few nights",Excellent location and a very good host
Carlos Eduado,"Rating, 5 stars
,
·
May 2024
,
·
Stayed one night","Nice apartment and with a wonderful view, it is the plus apart from the decor, it is in a very busy area and very well located. Restaurants nearby."
Karla,"Rating, 5 stars
,
·
May 2024
,
·
Stayed one night","Rosy's attention was excellent and the view of the sensational apartment, amenity area and the overall building was 10/10"
Sharon,"Rating, 5 stars
,
·
April 2024
,
·
Stayed with kids","I arrived to this place at night and definitely got lost. I believe the instructions were somewhat clear, but I may have just misunderstood them since I used the translator button. Definitely a beautiful place with an amazing view. Security guards were in the entrance of the building. Rosy & Diana were great hosts, very attentive. The place was decorated wonderfully. Place had a great smell. There were some essentials that ran out that we needed and the host did a wonderful job to make sure we had what we needed. Some things took a little longer to receive (which was understandable) so we purchased a few items and the host was nice enough to reimburse me. I would definitely come back and this time I will bring some of my items to avoid interrupting the host or I can ask them ahead of time to see what they have available.
Essentials: Extra toilet paper, paper towels, hand soap, laundry detergent… etc."
Rafael,"Rating, 4 stars
,
·
April 2024
,
·
Stayed with kids","Excellent apartment, a little pressure is needed in the water of the shower and more instructions to get to the place as far as where to get in the car, which floor is the parking lot and what elevator to take... since you grab the wave on those things the rest is excellent!"
Javier,"Rating, 5 stars
,
·
April 2024
,
·
Stayed one night","Great design, great location"
Rodrigo,"Rating, 5 stars
,
·
April 2024
,
·
Stayed a few nights","It was an excellent place , Rosy was very attentive in everything , thank you very much"
Moy,"Rating, 5 stars
,
·
April 2024
,
·
Stayed a few nights",excellent view of the city a very comfortable place and good location
Daniel Adrián,"Rating, 5 stars
,
·
April 2024
,
·
Stayed a few nights",Amazing experience
Victor,"Rating, 5 stars
,
·
March 2024
,
·
Stayed a few nights","pleasant stay, security and excellent access. Excellent view. Everything was very good."
Myrna,"Rating, 5 stars
,
·
March 2024
,
·
Stayed with kids","We really enjoyed the place with a beautiful view, privacy, and activities to do. We felt very Agusto, with the facilities very comfortable and beautiful! the place in excellent location. Rosy was always very pleasant and attentive to all my messages and doubts. Excellent place to stay as a family or partner.
I highly recommend it."
Johanna Elizabeth,"Rating, 5 stars
,
·
March 2024
,
·
Stayed one night","Everything is perfect except the time it takes to respond by the host and the responses are confusing as if they will only copy and paste data, outside of that the place is simply perfect, highly recommended"
Jacqueline,"Rating, 5 stars
,
·
March 2024
,
·
Stayed one night",Beautiful place with beautiful view also extremely clean! 😊
Jonatan,"Rating, 5 stars
,
·
March 2024
,
·
Stayed one night",All excellent
Victoria,"Rating, 5 stars
,
·
March 2024
,
·
Stayed about a week","Everything was so beautiful , the apartment was super modern and felt very private and safe. I stayed for 10 days and the only issue I encountered was that the TV in the bedroom remote control seemed to die on our first night so we had to download a universal Controller app on my phone to be able to use the television. There was a slight misunderstanding on our end about when to check out the host handled it amazingly, and was extremely responsive and nice even though we were in the wrong and we’re not ready to check out . There are so many amazing restaurants within 15 minutes and you could just take the elevator downstairs if you’re missing any amenities because there is an oxxo in the building as well as a bunch of other restaurants. Our most visited were definitely the coffee shop right across from the elevator and The Oxxo. It was a little bit hard for delivery drivers to find us sometimes because if they miss the sudden entrance to the building, they have to do a 5 minute loop."
Angel,"Rating, 5 stars
,
·
March 2024
,
·
Stayed one night",This place was comfortable and have a beautiful view of the city. I highly recommend you stay here.
Ana,"Rating, 5 stars
,
·
February 2024
,
·
Stayed with kids","Ideal location.! Very nice and quiet, you feel safe , I would definitely stay in this apartment again"
Keivan,"Rating, 5 stars
,
·
February 2024
,
·
Stayed over a week","great location and nice city view
will be back again"
Giovanni,"Rating, 5 stars
,
·
January 2024
,
·
Stayed with kids",We lucked out on finding such a beautiful place in Monterrey! Everything was perfect and clean. The location could not have been more perfect. There were so many walkable places and we had the best views of the city and the mountains.
Juan,"Rating, 5 stars
,
·
2 weeks ago
,
·
Group trip","Great location and very comfortable apartment, with everything you need for a pleasant weekend
Building amenities make your stay more enjoyable"
Juan,"Rating, 5 stars
,
·
2 weeks ago
,
·
Group trip",Excelente
Griselda,"Rating, 4 stars
,
·
3 weeks ago
,
·
Group trip",Excellent location and excellent treatment of Estela
Sarah,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed a few nights","Just like the pictures, great location. We really liked the place and Estela's attention was good at all times."
Mauricio,"Rating, 5 stars
,
·
May 2024
,
·
Group trip","Everything Perfect, location, cleanliness, comfort. Only the sofa bed was broken and if we needed it."
David,"Rating, 5 stars
,
·
April 2024
,
·
Group trip","The place is spotless , beautiful , beautiful views and the best location"
Salvador,"Rating, 5 stars
,
·
April 2024
,
·
Stayed with kids",Excellent place
Jose,"Rating, 4 stars
,
·
March 2024
,
·
Group trip",Good
Roberto,"Rating, 5 stars
,
·
March 2024
,
·
Group trip",A great apartment and an excellent host
Adan Hazael,"Rating, 5 stars
,
·
March 2024
,
·
Stayed a few nights",Everything was very good
Gabriela,"Rating, 5 stars
,
·
March 2024
,
·
Group trip","The Airbnb was very comfortable and everything was clean and tidy. A super host and highly recommended. We had a great time, thank you for everything!"
Jonathan,"Rating, 5 stars
,
·
February 2024
,
·
Stayed a few nights","Very good place, I would come back with no problem"
Vanessa,"Rating, 5 stars
,
·
January 2024
,
·
Group trip","Loved the place, super quiet, good location, everything was super good. The wifi could not be connected to cell phones but the TVs if they were connected to the internet and we had no problem with that. The key to the master bathroom comes out with a lot of pressure. The directions to the place are very clear and easy to access."
Arath Alejandro,"Rating, 5 stars
,
·
January 2024
,
·
Stayed with kids",A very nice and central place
Rodrigo,"Rating, 5 stars
,
·
December 2023
,
·
Stayed a few nights",👌🏼
Luis Alberto,"Rating, 5 stars
,
·
December 2023
,
·
Stayed one night",Excellent location. The location is new. Everything is very good. I just need time to enjoy
Priscila,"Rating, 4 stars
,
·
December 2023
,
·
Stayed with kids","The location of the place was perfect for me as I was looking for a place near the smelter park so the transfer was quite easy, the facilities clean and very comfortable."
Elias,"Rating, 5 stars
,
·
November 2023
,
·
Stayed about a week","excellent place and a very good host, 100% recommended"
Bere,"Rating, 5 stars
,
·
November 2023
,
·
Stayed with kids","I would definitely stay again, I loved the apartment, as described and as seen in the photos, it is very comfortable Just what I was looking for, on the other hand the location is excellent, and Estela's attention was undoubtedly very attentive at all times.
Overall, I highly recommend it."
Laura,"Rating, 4 stars
,
·
November 2023
,
·
Stayed with kids","The location of the building's reception is not very visible, since above the driveway there is the entrance to the parking lot but as there is also a shopping center and hotel, it becomes confusing, and the guards do not have enough information to direct people to the right place.
The apartment is small but exactly as shown in the pictures.
The decoration is nice and everything is very tidy, however we found trash on the kitchen shelves (beer cans).
In general, the place is clean.
Unfortunately, communication with host Estela was very bad. She was rude and rude, and mocks the times we had communication.
In advance, it was known that there were 7 of us who would stay and there were only 4 towels, so I recommend bringing your own, which is quite uncomfortable.
There are also not enough blankets, one of the guests had to be covered with their chamarra only. Bad experience. Wouldn't come back"
Citlali,"Rating, 5 stars
,
·
October 2023
,
·
Stayed one night","Excellent location, everything is very comfortable and clean!!"
Héctor,"Rating, 5 stars
,
·
October 2023
,
·
Group trip","Everything was excellent, from arrival to exit. Estela is always very attentive to what you might need and also for any questions. The apartment is very nice and organized and has all the amenities specified. The location is excellent if you have any castor or cintermex events, you arrive in 5 min walking. I would definitely stay here again."
Daniel Alejandro,"Rating, 5 stars
,
·
October 2023
,
·
Stayed a few nights","Nice place, very good tidy"
Hector,"Rating, 5 stars
,
·
October 2023
,
·
Stayed with kids","The apartment is superbly located. With quick arrival and departure to main roads. Relatively close to downtown and two steps from a smelter park.
Very clean and tidy. We'll be back for sure."
Paula,"Rating, 5 stars
,
·
September 2023
,
·
Group trip",me encanto
Julio Cesar,"Rating, 5 stars
,
·
September 2023
,
·
Stayed with kids",so stylish and a epic location
