date,rating,note,review_text
2024-06-01,5.0,Stayed over a week,It is great place to stay.
2024-06-01,5.0,Stayed one night,"Great place, although I dislike the hidden price with the ""Cleaning Fee"" I paid 124 per night and the price was marked 58 per night BUT the hidden fee was a really uncomfortable situation. Please, said the truth don't ""create"" a unfair feeling with a big fee."
2024-06-01,5.0,Stayed a few nights,She was very nice and accommodating. Great place to stay .
2024-04-01,5.0,Stayed a few nights,Wonderful 😊
2024-03-01,4.0,Stayed a few nights,Good
2024-02-01,5.0,Stayed a few nights,Perfect Stay!
2024-02-01,5.0,Stayed a few nights,Just Thank you so much.🙏🙏🙏.
2023-10-01,5.0,Stayed a few nights,"Herline was great , very friendly . The place was cleaned and i felt like i was home , easy check in and out . I was satisfied and definitely coming back ."
2023-09-01,5.0,Stayed a few nights,Definitely would stay again!
2023-09-01,5.0,Stayed one night,Absolutely loved our time
2023-08-01,5.0,Stayed a few nights,Thank you so much very You are really cool❤️😍
2023-06-01,5.0,Stayed a few nights,I had a great experience. The room was on the top floor and was very private and felt like home.
2023-06-01,5.0,Stayed a few nights,"Herline is such a nice host! The place has everything I need, and Herline would always help. They also have a dog named Kiki! She’s very cute and fun to play with!
I’d miss them and Kiki!"
2023-05-01,5.0,Stayed a few nights,Very cozy and welcoming. I enjoyed the old stile version of AirBNB where you stay with real people in their own house but you have your own space and privacy.
2023-05-01,5.0,Stayed a few nights,"Very responsive and accommodating host
I’ll be back definitely"
2023-05-01,5.0,Stayed one night,A very kind host and the room and amenities were very nice. Great soft bed and linens. cute and cozy. Easy for delivery.
2023-04-01,5.0,Stayed a few nights,Was a nice stay I would recommend
2023-04-01,5.0,Stayed a few nights,nice spot
2023-03-01,5.0,Stayed a few nights,Miss Her line is a great host kind polite clean and I would love to go there again
2023-03-01,5.0,Stayed a few nights,Place was comfortable and clean. Very quiet in the house; very needed after a long days work. Love that I had my own space with no interference.
2023-01-01,5.0,Stayed a few nights,"Herline was a great host and very friendly. I love the apartment, this room was indeed very private and out of reach and clean. the community was very quiet not too much traffic , I would definitely go back."
2022-12-01,5.0,Stayed a few nights,I enjoyed staying here. Its very reasonable and the apartment is private with great hot water. Access is through family space. Be prepared to meet kids and a super cute dog. Ringing in is necessary for access but everyone in the house is welcoming.
2022-11-01,5.0,Stayed over a week,"It was great, no complaints. Room was as advertised. Quiet, cozy, private."
2022-09-01,3.0,Stayed one night,"The room itself is comfortable, spacious. It’s pretty hidden in the home, You do have to go up a few flights of stairs, would not be able to find without guidance. No front door key was given, so going in and out required communication."
2022-09-01,5.0,Stayed one night,"Great place, was really nice for the night I was there. Definitely recommend"
2022-09-01,5.0,Stayed a few nights,Great place! Host was very polite and friendly. Definitely will book again! Thank you
2022-08-01,5.0,Stayed about a week,"Really nice place, it’s like having your own small studio (it has everything you could need) and the host is really nice."
2022-08-01,4.0,Stayed one night,"It was a cute room and the host was great, very friendly and kind. The only bad thing was the heat, which is mostly due to it being at the top of the house and their only being AC in the room itself and not in the common area or bathroom. That said it was overall a good experience."
2022-08-01,4.0,Stayed one night,This is a great location for the amphitheater. The space is very private and cozy. It is set up like a small apartment. If you plan on checking in or returning late evening you may want coordinate with the host prior.
2022-08-01,5.0,Stayed over a week,"Nice little attic space, very comfortable."
2022-07-01,4.0,Stayed over a week,Meets our expectations
2022-07-01,5.0,Stayed one night,Recommended
2024-06-01,5.0,Stayed with kids,The place was really nice and clean. Looked just like the pictures. Easy check in and check out. Just what we needed for our short stay. Host was very responsive. Would book again.
2024-06-01,5.0,Stayed one night,The apartment was just as described. It was clean and well equipped. Close to Sacred Heart University which was the purpose of our trip. Wish I had discover this place before my daughter’s graduation this weekend.
2024-06-01,5.0,Stayed one night,It was real cute and she was really clear with her instructions and rules
2024-03-01,3.0,Stayed a few nights,"The apartment was as pictured. The problem was the heat was not working properly. The temperature stayed around 60 degrees except for 5 hours of the 39 hours we stayed. The host did come to try to fix the issue but for some reason, even though the thermostat was set at 70, the heat only came on intermittently and often blew cool air. We should have stayed at a hotel."
2024-02-01,5.0,Stayed a few nights,"Qendrim's home was exactly as listed and we were very pleased with the decor, comfy bedding and how clean the unit was for our stay. Every room was thoughtfully decorated and laid out. Very responsive and helpful host. We felt very comfortable there our entire stay and will definitely book again."
2024-02-01,5.0,Stayed one night,Booked a last minute overnight trip for my husbands birthday. This space was a perfect accommodation and within 15minutes drive to Harborview Market-and Mongers Market. Highly recommend them both and this space.
2024-02-01,5.0,Stayed one night,environment was quiet. place was clean. feels like home
2024-02-01,5.0,Stayed a few nights,Loved the interior of the home looked amazing. Had a gorgeous kitchen that me and my friends enjoyed so much. Would come again amazing experience.
2023-12-01,4.0,Stayed a few nights,Great host! Apt was very clean and comfortable.
2023-11-01,5.0,Stayed a few nights,"Really enjoyed our stay..clean, comfortable, easy to find..no complaints at all. Would stay again"
2023-11-01,5.0,Stayed one night,Lovely place exactly as described in pictures and descriptions! House was very clean and stylish. Check in was easy. Close to nearby restaurants.
2023-11-01,5.0,Stayed one night,"Qendrim’s space was clean, welcoming, and safe. The rooms were a good size and the beds were comfortable. The temperature was just right and the shower was large enough for two.
The neighborhood was quiet, with easy access to shopping (Marshall’s), food, and groceries.
Qendrim was super responsive too!"
2023-11-01,5.0,Stayed a few nights,"Excellent hosts; responsive, kind, honest, and fair."
2023-11-01,5.0,Stayed one night,Lovely property and host! Really responsive and helpful - Qendrim made it an amazing stay. Would definitely recommend to anyone in the area.
2023-10-01,5.0,Stayed a few nights,The host was very responsive and to ensure I had everything I needed. The location was perfect because it was minutes away from family’s gathering and nearby stores. I will definitely come back and stay in this Airbnb again in the future.
2023-10-01,5.0,Stayed about a week,Awesome convenient place. Would definitely stay again
2023-10-01,5.0,Stayed with kids,Qendrim was so helpful and responded quickly. Everything was just like the pictures and descriptions. I definitely recommend and I would definitely come back again!
2023-10-01,5.0,Stayed one night,Place was perfect for the 4 of us to attend a concert at Seaside Park. Easy check in and communication was easy. Would stay here again if ever in the area.
2023-09-01,5.0,Stayed a few nights,Very cute/clean place! Love the style of the apartment. Owner is very responsive and was very understanding of us leaving a little late. Definitely would stay again! 😊
2023-09-01,4.0,Stayed a few nights,"The place was clean, it is walkable to restaurants. Close to shopping. A good place to stay if your going to the amphitheater. The apartment was equipped with everything you need."
2023-09-01,5.0,Stayed a few nights,Thank you for having us
2023-09-01,5.0,Stayed a few nights,"Great stay, exactly as described. We will definitely be back."
2023-09-01,5.0,Stayed one night,Qendrim’s home is beautiful. Booked last minute to celebrate my son’s birthday and I am definitely pleased with my choice.
2023-09-01,5.0,Stayed with kids,Great stay. Very clean accommodations. Felt right at home. Would definitely stay again!
2023-08-01,5.0,Stayed one night,"Great place, responsive host, great value, enjoyed my stay and had an awesome time."
2023-08-01,5.0,Stayed over a week,"Great service, very kind. Beautiful apartment with plenty of space."
2023-08-01,5.0,Stayed one night,"Great spot for a night stay in Bridgeport, would highly recommend. Very clean and spacious, with lovely and cozy bedrooms!"
2023-08-01,5.0,Stayed a few nights,Great communication and easy check in. Modern house with good AC and plenty of blankets. Comfortable beds and nice coffee maker. Will definitely stay again
2023-08-01,5.0,Stayed one night,Qendrim’s place was perfect for our stay. Confortable and clean. We enjoyed it.
2023-07-01,5.0,Stayed about a week,Awesome host and awesome place!
2023-07-01,5.0,Stayed one night,"Great value, close to food and the amphitheater which was my reason for choosing it. Has everything you need and was clean and comfortable."
2023-07-01,5.0,Stayed a few nights,"Great place!! Nice, clean, and comfortable. Qendrim was tentive and communicated well."
2023-07-01,5.0,Stayed a few nights,"The Airbnb was absolutely amazing, it was roomy and had everything you could need! It was beautifully decorated and we will be returning ASAP! The host were amazing as well and very helpful!"
2023-07-01,5.0,Stayed one night,The apartment was great and very clean. Close to my Event for the day. And the restaurant recommended in the guidebook was great. Would love to stay again!
2023-07-01,5.0,Stayed with kids,"They definitely went out their way to ensure it was a comfortable and pleasant stay. They had equipment for our toddler which put the icing on the cake for my family.
Very clean place and I think we noticed they provided brand new sheets on the bed"
2023-07-01,5.0,Stayed with kids,It was great so convenient to the wedding on 15 minutes away in Stratford ct.
2024-06-01,5.0,Stayed with kids,My family and I enjoyed our stay. Maria was a great host and checked on us daily. The place was clean and the location was great. We had a great time.
2024-06-01,5.0,Stayed a few nights,Very satisfied with our stay. Hosts were very responsive and prompt. No problems.
2024-03-01,5.0,Stayed over a week,"perfect place, hosts, and location near bridgeport hospital. can't say enough good about the entire experience. hope to stay again when in town. entirely ideal!"
2024-06-01,5.0,Stayed a few nights,Thank you for being a great host! I definitely recommend!
2024-06-01,5.0,Stayed one night,"Excellent flat. Clean and modern. Ricardo thought of everything that could make a stay there more comfortable. Lots of little things that showed how much he cared about my stay.
The flat was about a 10 minute walk from the Hartford Health Amphitheater, which was the reason for my stay.
I would absolutely stay there again if accommodations were needed."
2024-06-01,5.0,Stayed one night,Nice place
2024-06-01,5.0,Stayed a few nights,"The apartment was super clean and cozy. Super romantic with the lighting and candles. Ricardo was super helpful with responses and recommendations. Only down side of the stay was the amount of noise during the night due to loud music of cars passing by at all types of hours and the amount of arguing that occurred right below the window. Besides those minor things, loved the stay!"
2024-06-01,5.0,Stayed a few nights,"Ricardo’s place was cozy and had so many thoughtful touches. It was private and parking was never a problem, and the place is newly renovated. If you are a light sleeper, I would highly recommend bringing ear plugs, as the windows are single paned old school. Temp was great and appreciated all the cute light combinations. Ricardo was super nice and really went above and beyond to make the place cozy and was really helpful and responsive."
2024-04-01,5.0,Stayed a few nights,"Ricardo was a fantastic host! great property, we would certainly visit again. great location!"
2024-04-01,5.0,Stayed a few nights,"Our stay was absolutely amazing. Convenient, Clean, and Cozy!!! Instructions were extremely clear, plenty to do, beautiful scenery, gorgeous space, and well decorated. It felt like home, but in a lucid dream 🤣. Can't wait to come back (we will be back) and recommend to all my friends and family 💚 Thank you again!"
