date,rating,note,review_text
2024-06-01,5.0,Stayed a few nights,I was in town for work and this place was perfect for my coworker and I. It was comfortable and had everything we needed for the week. Highly recommend!
2024-06-01,5.0,Stayed a few nights,"A very Comfortable stay and so Peaceful. The settings was clutter free , relaxing and felt like being at home . We really enjoyed our stay very much and it is such a beautiful cottage .....it was a very memorable experience."
2024-06-01,5.0,Stayed a few nights,Excellent place to stay. I enjoyed it tremendously.
2024-06-01,5.0,Stayed with kids,Another great stay. Great location. 2 blocks away from Starbucks and Torchey's Tacos. I'm coming back in the summer
2024-06-01,4.0,Stayed a few nights,Went to visit my husband that works out of town has all the amenities you need great area super clothes restaurants and medical centers! I would stay here again!
2024-05-01,5.0,Stayed a few nights,Dora's place is always clean and easily accessible. We like staying there when Odessa.
2024-05-01,5.0,Stayed a few nights,Always a great stay!
2024-04-01,5.0,Stayed a few nights,stay here when working in area always quiet and cleam
2024-04-01,4.0,Stayed a few nights,Excellent
2024-04-01,5.0,Stayed a few nights,"Dora was a wonderful host. I would totally recommend and also if me and my husband is in the area again, we would definitely book with her again!"
2024-04-01,5.0,Stayed a few nights,Cottage is in a VERY QUIET area. Within a 10 min walk to several dining places.
2024-03-01,5.0,Stayed a few nights,Great little place.
2024-03-01,5.0,Stayed a few nights,"thank you for hosting, had a nice stay. little confused at first but that was my maps fault. next time in town I'll be keeping this as first choice."
2024-03-01,5.0,Stayed about a week,Nice place very homey and clean. Dora was very helpful as well. Will definitely stay again when in town.
2024-03-01,5.0,Stayed a few nights,Would stay again.
2024-01-01,4.0,Stayed a few nights,Dora was an excellent host. Very responsive!
2024-01-01,5.0,Stayed a few nights,"Clean, organized, cozy, felt right at home. Great comunicación"
2024-01-01,5.0,Stayed with kids,Our stay was great. It was peaceful and quiet. We felt right at home and relaxed. We had everything we needed and cottage was spacious. Never did we have an issues. We would come back to stay at this wonderful cottage again.
2023-12-01,5.0,Stayed about a week,Had an issue with water heater. She was responsive and got it fixed. Good for a week stay. Although a Noisy location. Would stay again if in area.
