date,rating,note,review_text
2024-06-01,5,Stayed a few nights,Great place for the price. Host was very nice and gave easy to use instructions. Space was exactly what the pictures showed. I will definitely book this space again in the future. I highly recommend this place.
2024-06-01,5,Stayed a few nights,Relaxing stay with responsive and friendly owners! Very comfy townhouse.
2024-05-01,4,Stayed a few nights,it was just 5 to 10 minutes away from my family
2024-02-01,5,Stayed a few nights,Great home to rent really comfortable and nice
2024-02-01,5,Stayed with kids,Beautiful home with very proactive and responsive hosts
2023-12-01,5,Stayed with kids,loved our stay and our host
2023-12-01,5,Stayed a few nights,Had a great stay at Reginald’s place! Everything was just as described. Parking was a little tricky at times but otherwise I def recommend and will def stay again if I visit the area again!
2023-11-01,5,Stayed a few nights,Wonderful stay with our soldier for Thanksgiving. Space was quiet and cozy.
2023-08-01,4,Stayed with kids,"Reginald’s place was great! It’s closer to downtown Enterprise, restaurants and stores. Although we have a couple issues in the house but Reginald and Michelle was very responsive and addressed our issues right away! Thank you and we are very appreciative about it. Other than that we are thankful that we got a comfortable home for a month!"
2023-07-01,5,Stayed over a week,I would stay there again very nice neighborhood and neighbors
2023-06-01,5,Stayed a few nights,We were in the area to look at homes. This is a good location as it is near just about everything you would need. There are stores and restaurants close by but the apartment is in a quiet place. All went well.
2023-05-01,5,Stayed a few nights,I liked it
2023-05-01,4,Stayed with kids,"Hosts are very responsive however the parking is super tight for stay. The neighborhood and parking lot is very questionable. The lights in bedroom were very dim hard to see for makeup, eye contacts, or even locating jewelry. Had to use cell phone flashlight to see. The shower head was eh- water control was hard to keep normal either burning hot or to cold. Very small bathroom
There was a cat urine smell inside through out rooms along cheap cleaner smell inside kitchen. The instructions for AC was very unbearable and not comfortable at 70 in Alabama. My son developed a cough and asthma attack on our stay due to temp that was “allowed” and cat urine smell in house. Lots of dust bunnies in master room under dresser. We couldn’t wait to get out. Nice decor but wouldn’t recommend"
2023-05-01,4,Stayed a few nights,Comfortable. Nice big king bed !
2023-04-01,5,Stayed a few nights,Parking was tight.. I know it was there 1 night but next night was very tight and limited parking. Other then that very quiet location and beds were very comfortable. Could improve on shower head but it was nice place to stay. We would recommend it our family and friends. Thank you.
2023-03-01,4,Stayed a few nights,Great place to stay
2023-02-01,5,Stayed with kids,Comfortable and quiet stay!
2023-02-01,5,Stayed over a week,👍
2023-01-01,5,Stayed over a week,I would stay again. Nice clean and peaceful.
2023-01-01,5,Stayed a few nights,"Very highly recommend this place to stay. Felt like home away from home. Reginald and Michelle were super responsive, helpful and accommodating! We will be looking them up the next time we visit the area. You will not be disappointed staying here ❤️"
2022-12-01,5,Stayed a few nights,"Very clean, comfortable beds and pillows."
2022-11-01,5,Stayed about a week,👍
2022-10-01,5,Stayed a few nights,"We took a super last minute trip here when we had to evacuate during Hurricane Ian. They owners were prompt, kind, and very accommodating. I recommend if you need a place to stay in the area!"
2022-09-01,5,Stayed about a week,The house was clean and maintained. The location was very central to the main circle of Enterprise so it made it easy to get around. Communication with the owner was clear and response time was quick.
2022-09-01,4,Stayed a few nights,I enjoyed the stay overall. The location was quiet and interior clean. I was ableto contact to find the exact location. some dishes were left in dishwasher... no instructions for where to discard trash or dirty linens
2024-06-01,5,Stayed a few nights,This place is very comfortable! Beds are incredible and house is in a great location. 5 stars all day
2024-06-01,5,Stayed with kids,Such a beautiful house and excellent host!!
