name,rating_info,review_text
Amanda,"Rating, 5 stars
,
·
2 weeks ago
,
·
Stayed a few nights","We absolutely loved Paul’s place. It is freshly remodeled, was well stocked and very comfortable. Would be our first choice to stay again next time we are in town."
Jimmy,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed a few nights",Return guest and will continue based on consistency and hospitality.
Matthew,"Rating, 5 stars
,
·
3 weeks ago
,
·
Stayed with kids",Great place to stay. Clean and charming we would stay there again.
Jimmy,"Rating, 5 stars
,
·
May 2024
,
·
Stayed over a week","As always, Paul was very responsive and helpful with any needs or request. Very nice amenities and extremely clean. Will definitely stay again and recommend to others!"
FlorieJane,"Rating, 5 stars
,
·
April 2024
,
·
Stayed a few nights",Nice place.
Veronica,"Rating, 5 stars
,
·
April 2024
,
·
Stayed one night","By far one of my new favorites. Paul was very responsive and friendly his place was immaculate, quiet and cozy. Will definitely be back."
Alvaro,"Rating, 5 stars
,
·
April 2024
,
·
Stayed with kids","If you’re looking for a place that feels like home, it’ll be this one. The space was very clean and comfortable. They had lots of amenities that helped out a lot during my stay. Paul has been the best host I have ever had. Super responsive and will do anything to ensure you’re comfortable. I would definitely recommend staying here."
Humberto,"Rating, 5 stars
,
·
April 2024
,
·
Group trip",Cozy place with smooth check in !
Amir,"Rating, 5 stars
,
·
April 2024
,
·
Stayed one night","I loved the place. It's very cozy. The neighborhood was quiet, and the spot had good privacy."
Micah & Melissa,"Rating, 5 stars
,
·
March 2024
,
·
Stayed one night",Nicely redone
Miya,"Rating, 5 stars
,
·
March 2024
,
·
Stayed a few nights","Adorable place! Comfy, clean, quiet, and convenient! Thanks for the hospitality! We would stay again!"
Jimmy,"Rating, 5 stars
,
·
March 2024
,
·
Stayed with kids",Very clean with all the amenities. Very responsive and helpful hosts. Highly recommend!
Isabel,"Rating, 5 stars
,
·
March 2024
,
·
Stayed a few nights",Enjoyed our stay! Very clean and always found on street parking. Loved the in unit laundry and exercise equipment. As well as the cozy living space and private room + loft. Included Netflix and Hulu for a movie night! Entrance was a little hidden but very easy and flexible check in. Overall very accommodating!
Theodore,"Rating, 5 stars
,
·
February 2024
,
·
Stayed a few nights",Paul was great. The place was excellent clean and really comfortable
Lisa,"Rating, 5 stars
,
·
February 2024
,
·
Stayed with kids",Paul's place was clean peaceful quiet and very comfortable I would definitely stay there again and would recommend staying there
Phil,"Rating, 5 stars
,
·
January 2024
,
·
Stayed with kids","Excellent spot. Clean, lots of amenities, close in, but quiet. Host was excellent with communication. Would stay again."
Kayla,"Rating, 5 stars
,
·
January 2024
,
·
Stayed one night",Very Beautiful space and hosts were very helpful and friendly!
Julian,"Rating, 5 stars
,
·
January 2024
,
·
Stayed a few nights","Amazing place to stay , recommend"
Chacidy,"Rating, 5 stars
,
·
January 2024
,
·
Stayed a few nights",house was very comfy and felt like home 🤍 will be booking again
Gonzalo,"Rating, 5 stars
,
·
January 2024
,
·
Stayed a few nights","Great spot! Granddaughter loved all the games, nice touch Paul!
Definitely different, but nice overall. The stairs took a minute to get used to but, climbing was a bonus.
I would recommend Paul's place to anyone."
Jose,"Rating, 5 stars
,
·
January 2024
,
·
Group trip",My colleagues and I felt right at home
Hannah,"Rating, 5 stars
,
·
January 2024
,
·
Stayed a few nights",Great spot in a quiet neighborhood! Very clean with several amenities!
Xin,"Rating, 3 stars
,
·
December 2023
,
·
Stayed one night","The decoration is okay, but there are a few issues: 1. The sound insulation is very poor and the noise is easily heard from first floor. 2. The windows in the attic have no blinds. 3. The third bed is a sofa bed, which needs to be pointed out in the introduction. 4. The sofa bed is extreme uncomfortable so one of my friends had to go out and stayed in hotel."
Ana,"Rating, 5 stars
,
·
December 2023
,
·
Stayed one night",Paul’s place was just perfect for the holidays. We have family in Modesto and Paul’s place was 3 min away from them which was perf 👌🏽
Jennifer,"Rating, 5 stars
,
·
December 2023
,
·
Group trip",Great place. Fit our family of 5 comfortably. Location was great to visit extended family in the area. Will use again when in town.
Mars Elena,"Rating, 5 stars
,
·
December 2023
,
·
Stayed with kids",The place was beautiful and had everything that you can think of. It definitely felt like home.
Oscar,"Rating, 5 stars
,
·
December 2023
,
·
Group trip",Paul’s place was excellent. Everything was nice and clean. Highly recommended 💯
Molly,"Rating, 5 stars
,
·
December 2023
,
·
Stayed a few nights",Super clean nice place to stay!
Sara,"Rating, 5 stars
,
·
December 2023
,
·
Stayed a few nights",Wish I lived there…
Samantha,"Rating, 5 stars
,
·
November 2023
,
·
Stayed with kids",This place was exactly what we needed and such a great spot.
Anahi,"Rating, 5 stars
,
·
November 2023
,
·
Stayed with kids","Very nice place, felt cozy."
Ismael,"Rating, 5 stars
,
·
November 2023
,
·
Stayed with kids","This Airbnb was everything my family needed and more. My only regret is we didn't get much time to hang out and enjoy it since we were on the go for thanksgiving with the in-laws. The only hiccup we ran into was the furnace wasn't heating but Paul quickly offered and brought a space heater and informed me he would get a technician out immediately. The space fit myself, wife, 2 kids and my mother all comfortably. I'm already looking to plan a return stay this upcoming year."
Jenny,"Rating, 5 stars
,
·
November 2023
,
·
Stayed a few nights","Such a great place to stay at Modesto! Paul was such a nice host and responsive. I recommend staying there, best place in Modesto!"
Monica,"Rating, 5 stars
,
·
November 2023
,
·
Stayed a few nights","We really enjoyed our stay! The space was exactly as expected, very clean, and cozy. Thank you so much for everything!"
Graciela,"Rating, 5 stars
,
·
November 2023
,
·
Stayed a few nights",I highly recommended this place. Host was friendly and responsive. We got locked out and Paul was quick to assist us in getting in. The place is very comfortable and above all very clean.
Madison,"Rating, 5 stars
,
·
October 2023
,
·
Stayed with kids","Very comfortable and cute! Arrived at night and got confused on the exact location of the place as it wasn’t clearly marked, and around and behind a building. Other than that we loved it!"
Maria,"Rating, 5 stars
,
·
September 2023
,
·
Stayed one night",Super cute & cozy !! Felt at home Host was very responsive
Mike,"Rating, 5 stars
,
·
September 2023
,
·
Stayed one night","Paul's place was clean , easy, and quiet."
Mike,"Rating, 5 stars
,
·
September 2023
,
·
Stayed one night","Paul's place was awesome, clean, and quiet."
Esmeralda,"Rating, 5 stars
,
·
September 2023
,
·
Stayed with kids",Excellent place! Just wished we didn’t have to park on the street.
Brooke,"Rating, 5 stars
,
·
September 2023
,
·
Stayed one night","We really enjoyed our stay at Paul’s place! It Looked just like the pictures. The bed’s were super comfy, and the place had everything we needed. It was the perfect stop on our way from spending a day at Yosemite, then headed to San Francisco the next morning. My only recommendation would be to add more specific instructions on where to park. We arrived late and just pulled into the driveway - it caused a small “hiccup” the next morning when we were blocked in by the other tenants car, But Paul was super responsive and helped remedy the situation quickly so we could leave on time. Great place though, and I would highly recommend it!"
Reyna,"Rating, 5 stars
,
·
September 2023
,
·
Stayed one night","Me and my partner loved this space! It was so beautiful, clean and neat! The furniture was so comfortable and matched the little home perfectly. Everything was accessible and easy to use! Paul was very nice and helpful! We hope too stay again soon!"
